,ciudad,cliente,cluster,recomendados
0,AGUACHICA,42307727,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42307727,103.0,CARTUCHERA
2,AGUACHICA,42307727,103.0,LEGGINGS
3,AGUACHICA,42307727,103.0,OVERALL CORTO
4,AGUACHICA,42307727,103.0,VESTIDO MANGA CORTA
0,AGUACHICA,42308638,103.0,BERMUDA
1,AGUACHICA,42308638,103.0,CAMISETA POLO
2,AGUACHICA,42308638,103.0,CAMISA MANGA LARGA
3,AGUACHICA,42308638,103.0,OTROS
4,AGUACHICA,42308638,103.0,CAMISETA MANGA LARGA
0,AGUACHICA,42308784,103.0,OVERALL LARGO
1,AGUACHICA,42308784,103.0,DENIM
2,AGUACHICA,42308784,103.0,TENIS
3,AGUACHICA,42308784,103.0,CAMISA MANGA LARGA
4,AGUACHICA,42308784,103.0,OTROS
0,AGUACHICA,42309978,103.0,BALETA
1,AGUACHICA,42309978,103.0,BERMUDA
2,AGUACHICA,42309978,103.0,CAMISA MANGA LARGA
3,AGUACHICA,42309978,103.0,CAMISETA MANGA CORTA
4,AGUACHICA,42309978,103.0,TENIS
0,AGUACHICA,42314583,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42314583,103.0,OTROS
2,AGUACHICA,42314583,103.0,MINIFALDA
3,AGUACHICA,42314583,103.0,CONJUNTO CORTO
4,AGUACHICA,42314583,103.0,BODY
0,AGUACHICA,42314592,103.0,BOXER
1,AGUACHICA,42314592,103.0,OTROS
2,AGUACHICA,42314592,103.0,PANTALON
3,AGUACHICA,42314592,103.0,BOTAS
4,AGUACHICA,42314592,103.0,BUZO
0,AGUACHICA,42316639,103.0,CONJUNTO LARGO
1,AGUACHICA,42316639,103.0,CONJUNTO CORTO
2,AGUACHICA,42316639,103.0,VESTIDO MANGA CORTA
3,AGUACHICA,42316639,103.0,VESTIDO MANGA SISA
4,AGUACHICA,42316639,103.0,DENIM
0,AGUACHICA,42317346,103.0,CONJUNTO CORTO
1,AGUACHICA,42317346,103.0,SANDALIA
2,AGUACHICA,42317346,103.0,BOTAS
3,AGUACHICA,42317346,103.0,VESTIDO MANGA CORTA
4,AGUACHICA,42317346,103.0,ZAPATOS COSIDOS
0,AGUACHICA,42317854,103.0,CONJUNTO CORTO
1,AGUACHICA,42317854,103.0,SET
2,AGUACHICA,42317854,103.0,CAMISA MANGA CORTA
3,AGUACHICA,42317854,103.0,LEGGINGS
4,AGUACHICA,42317854,103.0,VESTIDO MANGA SISA
0,AGUACHICA,42320242,103.0,CAMISETA POLO
1,AGUACHICA,42320242,103.0,SANDALIA
2,AGUACHICA,42320242,103.0,PANTALON
3,AGUACHICA,42320242,103.0,CAMISA MANGA LARGA
4,AGUACHICA,42320242,103.0,SHORT
0,AGUACHICA,42323513,103.0,OVERALL CORTO
1,AGUACHICA,42323513,103.0,TENIS
2,AGUACHICA,42323513,103.0,PANTALON
3,AGUACHICA,42323513,103.0,CAMISA MANGA SISA
4,AGUACHICA,42323513,103.0,MINIFALDA
0,AGUACHICA,42323514,103.0,DENIM
1,AGUACHICA,42323514,103.0,BERMUDA
2,AGUACHICA,42323514,103.0,BOXER
3,AGUACHICA,42323514,103.0,CONJUNTO CORTO
4,AGUACHICA,42323514,103.0,SHORT
0,AGUACHICA,42323524,103.0,TENIS
1,AGUACHICA,42323524,103.0,BODY MANGA CORTA
2,AGUACHICA,42323524,103.0,RELOJ
3,AGUACHICA,42323524,103.0,CAMISA MANGA CORTA
4,AGUACHICA,42323524,103.0,CUIDADO PERSONAL
0,AGUACHICA,42325589,103.0,CAMISA MANGA LARGA
1,AGUACHICA,42325589,103.0,CUIDADO PERSONAL
2,AGUACHICA,42325589,103.0,OVERALL LARGO
3,AGUACHICA,42325589,103.0,BERMUDA
4,AGUACHICA,42325589,103.0,CAMISA MANGA CORTA
0,AGUACHICA,42331616,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42331616,103.0,CONJUNTO CORTO
2,AGUACHICA,42331616,103.0,OVERALL CORTO
3,AGUACHICA,42331616,103.0,TOP CORTO
4,AGUACHICA,42331616,103.0,BERMUDA
0,AGUACHICA,42333178,103.0,BERMUDA
1,AGUACHICA,42333178,103.0,PANTALON
2,AGUACHICA,42333178,103.0,SUDADERA
3,AGUACHICA,42333178,103.0,ZAPATOS PRECAMINADOR
4,AGUACHICA,42333178,103.0,CONJUNTO CORTO
0,AGUACHICA,42333184,103.0,SHORT
1,AGUACHICA,42333184,103.0,TENIS
2,AGUACHICA,42333184,103.0,PANTALON
3,AGUACHICA,42333184,103.0,VESTIDO MANGA SISA
4,AGUACHICA,42333184,103.0,ZAPATO
0,AGUACHICA,42333594,103.0,BOTAS
1,AGUACHICA,42333594,103.0,MINIFALDA
2,AGUACHICA,42333594,103.0,VESTIDO MANGA CORTA
3,AGUACHICA,42333594,103.0,BERMUDA
4,AGUACHICA,42333594,103.0,CAMISETA POLO
0,AGUACHICA,42336206,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42336206,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,42336206,103.0,BALETA
3,AGUACHICA,42336206,103.0,CAMISA MANGA SISA
4,AGUACHICA,42336206,103.0,CONJUNTO CORTO
0,AGUACHICA,42336396,103.0,BERMUDA
1,AGUACHICA,42336396,103.0,SANDALIA
2,AGUACHICA,42336396,103.0,OVERALL CORTO
3,AGUACHICA,42336396,103.0,TENIS
4,AGUACHICA,42336396,103.0,PANTALON
0,AGUACHICA,42336984,103.0,CAMISETA POLO
1,AGUACHICA,42336984,103.0,CAMISA MANGA LARGA
2,AGUACHICA,42336984,103.0,SHORT
3,AGUACHICA,42336984,103.0,CAMISETA MANGA SISA
4,AGUACHICA,42336984,103.0,OTROS
0,AGUACHICA,42338559,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42338559,103.0,CONJUNTO CORTO
2,AGUACHICA,42338559,103.0,BODY MANGA SISA
3,AGUACHICA,42338559,103.0,TENIS
4,AGUACHICA,42338559,103.0,BOTAS
0,AGUACHICA,42338871,103.0,BERMUDA
1,AGUACHICA,42338871,103.0,SANDALIA
2,AGUACHICA,42338871,103.0,TENIS
3,AGUACHICA,42338871,103.0,RELOJ
4,AGUACHICA,42338871,103.0,CARTUCHERA
0,AGUACHICA,42341874,103.0,ZAPATOS COSIDOS
1,AGUACHICA,42341874,103.0,BERMUDA
2,AGUACHICA,42341874,103.0,CAMISETA POLO
3,AGUACHICA,42341874,103.0,OVERALL LARGO
4,AGUACHICA,42341874,103.0,CAMISA MANGA LARGA
0,AGUACHICA,42342314,103.0,SUDADERA
1,AGUACHICA,42342314,103.0,BERMUDA
0,AGUACHICA,42345903,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42345903,103.0,CAMISA MANGA LARGA
2,AGUACHICA,42345903,103.0,BODY MANGA CORTA
3,AGUACHICA,42345903,103.0,CAMISA MANGA SISA
4,AGUACHICA,42345903,103.0,ENTERIZO CORTO
0,AGUACHICA,42346361,103.0,CAMISA MANGA LARGA
1,AGUACHICA,42346361,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,42346361,103.0,CONJUNTO CORTO
3,AGUACHICA,42346361,103.0,VESTIDO MANGA SISA
4,AGUACHICA,42346361,103.0,CAMISETA MANGA SISA
0,AGUACHICA,42347092,103.0,ENTERIZO LARGO
1,AGUACHICA,42347092,103.0,PANTALON
2,AGUACHICA,42347092,103.0,CAMISETA MANGA SISA
3,AGUACHICA,42347092,103.0,DENIM
4,AGUACHICA,42347092,103.0,SANDALIA
0,AGUACHICA,42347490,103.0,SUDADERA
1,AGUACHICA,42347490,103.0,BERMUDA
0,AGUACHICA,42347610,103.0,SHORT
1,AGUACHICA,42347610,103.0,BERMUDA
2,AGUACHICA,42347610,103.0,CAMISA MANGA CORTA
3,AGUACHICA,42347610,103.0,CONJUNTO LARGO
4,AGUACHICA,42347610,103.0,CAMISETA POLO
0,AGUACHICA,42347729,103.0,PANTALON
1,AGUACHICA,42347729,103.0,DENIM
2,AGUACHICA,42347729,103.0,CONJUNTO LARGO
3,AGUACHICA,42347729,103.0,SHORT
4,AGUACHICA,42347729,103.0,CAMISA MANGA CORTA
0,AGUACHICA,42348040,103.0,CAMISA MANGA LARGA
1,AGUACHICA,42348040,103.0,SHORT
2,AGUACHICA,42348040,103.0,BERMUDA
3,AGUACHICA,42348040,103.0,DENIM
4,AGUACHICA,42348040,103.0,OVERALL LARGO
0,AGUACHICA,42350113,103.0,PANTALON
1,AGUACHICA,42350113,103.0,BERMUDA
2,AGUACHICA,42350113,103.0,CAMISETA MANGA SISA
3,AGUACHICA,42350113,103.0,SHORT
4,AGUACHICA,42350113,103.0,BUZO
0,AGUACHICA,42352072,103.0,CAMISETA MANGA SISA
1,AGUACHICA,42352072,103.0,TENIS
2,AGUACHICA,42352072,103.0,CAMISA MANGA LARGA
3,AGUACHICA,42352072,103.0,OVERALL CORTO
4,AGUACHICA,42352072,103.0,BOXER
0,AGUACHICA,42352135,103.0,CAMISETA POLO
1,AGUACHICA,42352135,103.0,OTROS
2,AGUACHICA,42352135,103.0,SHORT
3,AGUACHICA,42352135,103.0,BERMUDA
4,AGUACHICA,42352135,103.0,CAMISA MANGA LARGA
0,AGUACHICA,42352146,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42352146,103.0,TENIS
2,AGUACHICA,42352146,103.0,CAMISA MANGA LARGA
3,AGUACHICA,42352146,103.0,CAMISA MANGA SISA
4,AGUACHICA,42352146,103.0,OVERALL CORTO
0,AGUACHICA,42352202,103.0,BALETA
1,AGUACHICA,42352202,103.0,CAMISA MANGA LARGA
2,AGUACHICA,42352202,103.0,CONJUNTO CORTO
3,AGUACHICA,42352202,103.0,CAMISA MANGA CORTA
4,AGUACHICA,42352202,103.0,DENIM
0,AGUACHICA,42352800,103.0,BALETA
1,AGUACHICA,42352800,103.0,BOLSO
2,AGUACHICA,42352800,103.0,CAMISA MANGA CORTA
3,AGUACHICA,42352800,103.0,DIADEMA
4,AGUACHICA,42352800,103.0,VESTIDO MANGA SISA
0,AGUACHICA,42355356,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42355356,103.0,VESTIDO MANGA SISA
2,AGUACHICA,42355356,103.0,DENIM
3,AGUACHICA,42355356,103.0,CAMISETA POLO
4,AGUACHICA,42355356,103.0,ZAPATOS PRECAMINADOR
0,AGUACHICA,42356525,103.0,TENIS
1,AGUACHICA,42356525,103.0,CAMISA MANGA LARGA
2,AGUACHICA,42356525,103.0,OVERALL CORTO
3,AGUACHICA,42356525,103.0,BOXER
4,AGUACHICA,42356525,103.0,CAMISA MANGA CORTA
0,AGUACHICA,42359255,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42359255,103.0,CUIDADO PERSONAL
2,AGUACHICA,42359255,103.0,PANTALON
3,AGUACHICA,42359255,103.0,TABLERO
4,AGUACHICA,42359255,103.0,CAMISETA MANGA SISA
0,AGUACHICA,42361711,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42361711,103.0,OVERALL CORTO
2,AGUACHICA,42361711,103.0,TENIS
3,AGUACHICA,42361711,103.0,BERMUDA
4,AGUACHICA,42361711,103.0,PANTALON
0,AGUACHICA,42363431,103.0,SANDALIA
1,AGUACHICA,42363431,103.0,OVERALL LARGO
2,AGUACHICA,42363431,103.0,BERMUDA
3,AGUACHICA,42363431,103.0,CAMISA MANGA CORTA
4,AGUACHICA,42363431,103.0,ZAPATO
0,AGUACHICA,42367100,103.0,BODY MANGA CORTA
1,AGUACHICA,42367100,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,42367100,103.0,TENIS
3,AGUACHICA,42367100,103.0,CAMISETA POLO
4,AGUACHICA,42367100,103.0,DENIM
0,AGUACHICA,42367230,103.0,VESTIDO MANGA SISA
1,AGUACHICA,42367230,103.0,PANTALON
2,AGUACHICA,42367230,103.0,DENIM
3,AGUACHICA,42367230,103.0,CUIDADO PERSONAL
4,AGUACHICA,42367230,103.0,SUDADERA
0,AGUACHICA,42367383,103.0,TENIS
1,AGUACHICA,42367383,103.0,BUZO
2,AGUACHICA,42367383,103.0,BERMUDA
3,AGUACHICA,42367383,103.0,CAMISETA MANGA CORTA
4,AGUACHICA,42367383,103.0,CONJUNTO CORTO
0,AGUACHICA,42369048,103.0,VESTIDO MANGA CORTA
1,AGUACHICA,42369048,103.0,CAMISA MANGA CORTA
2,AGUACHICA,42369048,103.0,CAMISETA POLO
3,AGUACHICA,42369048,103.0,TENIS
4,AGUACHICA,42369048,103.0,BERMUDA
0,AGUACHICA,42370493,103.0,PIJAMA MC-PC
1,AGUACHICA,42370493,103.0,OVERALL CORTO
2,AGUACHICA,42370493,103.0,CONJUNTO LARGO
3,AGUACHICA,42370493,103.0,DENIM
4,AGUACHICA,42370493,103.0,TENIS
0,AGUACHICA,42371307,103.0,SHORT
1,AGUACHICA,42371307,103.0,MEDIA ANTALON
2,AGUACHICA,42371307,103.0,CAMISETA MANGA CORTA
3,AGUACHICA,42371307,103.0,CAMISA MANGA CORTA
4,AGUACHICA,42371307,103.0,BERMUDA
0,AGUACHICA,42372183,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42372183,103.0,CUIDADO PERSONAL
2,AGUACHICA,42372183,103.0,OVERALL LARGO
3,AGUACHICA,42372183,103.0,SANDALIA
4,AGUACHICA,42372183,103.0,PANTALON
0,AGUACHICA,42373657,103.0,CAMISA MANGA LARGA
1,AGUACHICA,42373657,103.0,DENIM
2,AGUACHICA,42373657,103.0,PIJAMA ENTERIZO
3,AGUACHICA,42373657,103.0,OTROS
4,AGUACHICA,42373657,103.0,CORBATA
0,AGUACHICA,42373813,103.0,CHAQUETA
1,AGUACHICA,42373813,103.0,CONJUNTO LARGO
2,AGUACHICA,42373813,103.0,TENIS
3,AGUACHICA,42373813,103.0,CAMISA MANGA LARGA
4,AGUACHICA,42373813,103.0,CAMISETA POLO
0,AGUACHICA,42375596,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42375596,103.0,CAMISETA POLO
2,AGUACHICA,42375596,103.0,BODY MANGA CORTA
3,AGUACHICA,42375596,103.0,OVERALL CORTO
4,AGUACHICA,42375596,103.0,OVERALL LARGO
0,AGUACHICA,42377766,103.0,VESTIDO MANGA CORTA
1,AGUACHICA,42377766,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,42377766,103.0,PANTALON
3,AGUACHICA,42377766,103.0,SHORT
4,AGUACHICA,42377766,103.0,TENIS
0,AGUACHICA,42379402,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42379402,103.0,CAMISA MANGA SISA
2,AGUACHICA,42379402,103.0,CAMISA MANGA CORTA
3,AGUACHICA,42379402,103.0,CAMISA MANGA LARGA
4,AGUACHICA,42379402,103.0,BALETA
0,AGUACHICA,42380011,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42380011,103.0,OVERALL CORTO
2,AGUACHICA,42380011,103.0,TENIS
3,AGUACHICA,42380011,103.0,BERMUDA
4,AGUACHICA,42380011,103.0,PANTALON
0,AGUACHICA,42381427,103.0,CAMISETA MANGA SISA
1,AGUACHICA,42381427,103.0,CONJUNTO CORTO
2,AGUACHICA,42381427,103.0,OVERALL LARGO
3,AGUACHICA,42381427,103.0,DENIM
4,AGUACHICA,42381427,103.0,SHORT
0,AGUACHICA,42381854,103.0,CAMISETA POLO
1,AGUACHICA,42381854,103.0,CAMISA MANGA CORTA
2,AGUACHICA,42381854,103.0,CAMISA MANGA LARGA
3,AGUACHICA,42381854,103.0,VESTIDO MANGA SISA
4,AGUACHICA,42381854,103.0,TENIS
0,AGUACHICA,42382578,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42382578,103.0,PANTALON
2,AGUACHICA,42382578,103.0,ZAPATO
3,AGUACHICA,42382578,103.0,CACHUCHA
4,AGUACHICA,42382578,103.0,CUIDADO PERSONAL
0,AGUACHICA,42382799,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42382799,103.0,TENIS
2,AGUACHICA,42382799,103.0,BERMUDA
3,AGUACHICA,42382799,103.0,TOBILLERA
4,AGUACHICA,42382799,103.0,OTROS
0,AGUACHICA,42384686,103.0,CAMISETA MANGA SISA
1,AGUACHICA,42384686,103.0,TENIS
2,AGUACHICA,42384686,103.0,CAMISA MANGA LARGA
3,AGUACHICA,42384686,103.0,OVERALL CORTO
4,AGUACHICA,42384686,103.0,BOXER
0,AGUACHICA,42386286,103.0,CAMISA MANGA SISA
1,AGUACHICA,42386286,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,42386286,103.0,CAÑA LARGA
3,AGUACHICA,42386286,103.0,CONJUNTO CORTO
4,AGUACHICA,42386286,103.0,BERMUDA
0,AGUACHICA,42394208,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42394208,103.0,CAMISA MANGA CORTA
2,AGUACHICA,42394208,103.0,PIJAMA MC-PC
3,AGUACHICA,42394208,103.0,OVERALL LARGO
4,AGUACHICA,42394208,103.0,TENIS
0,AGUACHICA,42400746,103.0,BERMUDA
1,AGUACHICA,42400746,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,42400746,103.0,ENTERIZO LARGO
3,AGUACHICA,42400746,103.0,CONJUNTO LARGO
4,AGUACHICA,42400746,103.0,BUZO
0,AGUACHICA,42405162,103.0,SHORT
1,AGUACHICA,42405162,103.0,DENIM
2,AGUACHICA,42405162,103.0,PANTALON
3,AGUACHICA,42405162,103.0,BERMUDA
4,AGUACHICA,42405162,103.0,CAMISETA MANGA CORTA
0,AGUACHICA,42407622,103.0,TENIS
1,AGUACHICA,42407622,103.0,CAMISA MANGA CORTA
2,AGUACHICA,42407622,103.0,CAMISETA POLO
3,AGUACHICA,42407622,103.0,DENIM
4,AGUACHICA,42407622,103.0,CONJUNTO CORTO
0,AGUACHICA,42410408,103.0,BOXER
1,AGUACHICA,42410408,103.0,CAMISETA MANGA LARGA
2,AGUACHICA,42410408,103.0,CAMISETA POLO
3,AGUACHICA,42410408,103.0,TENIS
4,AGUACHICA,42410408,103.0,BERMUDA
0,AGUACHICA,42410443,103.0,CACHUCHA
1,AGUACHICA,42410443,103.0,CAMISA MANGA LARGA
2,AGUACHICA,42410443,103.0,OTROS
3,AGUACHICA,42410443,103.0,TENIS
4,AGUACHICA,42410443,103.0,ZAPATO
0,AGUACHICA,42410953,103.0,CAMISA MANGA LARGA
1,AGUACHICA,42410953,103.0,OVERALL CORTO
2,AGUACHICA,42410953,103.0,BERMUDA
3,AGUACHICA,42410953,103.0,BOXER
4,AGUACHICA,42410953,103.0,CAMISA MANGA CORTA
0,AGUACHICA,42421798,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42421798,103.0,DENIM
2,AGUACHICA,42421798,103.0,CONJUNTO CORTO
3,AGUACHICA,42421798,103.0,LEGGINGS
4,AGUACHICA,42421798,103.0,SANDALIA
0,AGUACHICA,42426327,103.0,OTROS
1,AGUACHICA,42426327,103.0,CAMISA MANGA LARGA
2,AGUACHICA,42426327,103.0,BERMUDA
3,AGUACHICA,42426327,103.0,CAMISETA POLO
4,AGUACHICA,42426327,103.0,CAMISA MANGA CORTA
0,AGUACHICA,42426863,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42426863,103.0,OVERALL LARGO
2,AGUACHICA,42426863,103.0,TENIS
3,AGUACHICA,42426863,103.0,BERMUDA
4,AGUACHICA,42426863,103.0,CAMISETA POLO
0,AGUACHICA,42426911,103.0,SUDADERA
1,AGUACHICA,42426911,103.0,BERMUDA
0,AGUACHICA,42428568,103.0,TENIS
1,AGUACHICA,42428568,103.0,PANTALON
2,AGUACHICA,42428568,103.0,CAMISETA POLO
3,AGUACHICA,42428568,103.0,CONJUNTO CORTO
4,AGUACHICA,42428568,103.0,ZAPATOS COSIDOS
0,AGUACHICA,42429706,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42429706,103.0,CAMISA MANGA LARGA
2,AGUACHICA,42429706,103.0,SHORT
3,AGUACHICA,42429706,103.0,CAMISETA POLO
4,AGUACHICA,42429706,103.0,VESTIDO MANGA CORTA
0,AGUACHICA,42429836,103.0,BODY
1,AGUACHICA,42429836,103.0,MEDIA ANTALON
2,AGUACHICA,42429836,103.0,OTROS
3,AGUACHICA,42429836,103.0,CAMISETA MANGA CORTA
4,AGUACHICA,42429836,103.0,MINIFALDA
0,AGUACHICA,42431468,103.0,BERMUDA
1,AGUACHICA,42431468,103.0,CONJUNTO LARGO
2,AGUACHICA,42431468,103.0,PIJAMA ENTERIZO
3,AGUACHICA,42431468,103.0,SHORT
4,AGUACHICA,42431468,103.0,CAMISA MANGA LARGA
0,AGUACHICA,42432296,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42432296,103.0,TENIS
2,AGUACHICA,42432296,103.0,BERMUDA
3,AGUACHICA,42432296,103.0,TOBILLERA
4,AGUACHICA,42432296,103.0,OTROS
0,AGUACHICA,42432835,103.0,CAMISA MANGA CORTA
1,AGUACHICA,42432835,103.0,CAMISETA POLO
2,AGUACHICA,42432835,103.0,DENIM
3,AGUACHICA,42432835,103.0,VESTIDO MANGA SISA
4,AGUACHICA,42432835,103.0,TENIS
0,AGUACHICA,42433763,103.0,CAMISA MANGA SISA
1,AGUACHICA,42433763,103.0,OTROS
2,AGUACHICA,42433763,103.0,DENIM
3,AGUACHICA,42433763,103.0,TENIS
4,AGUACHICA,42433763,103.0,CUIDADO PERSONAL
0,AGUACHICA,42433880,103.0,CORREA
1,AGUACHICA,42433880,103.0,SHORT
2,AGUACHICA,42433880,103.0,BOTAS
3,AGUACHICA,42433880,103.0,CONJUNTO LARGO
4,AGUACHICA,42433880,103.0,VESTIDO MANGA CORTA
0,AGUACHICA,42434894,103.0,TENIS
1,AGUACHICA,42434894,103.0,OVERALL CORTO
2,AGUACHICA,42434894,103.0,CAMISA MANGA CORTA
3,AGUACHICA,42434894,103.0,CORREA
4,AGUACHICA,42434894,103.0,ZAPATO
0,AGUACHICA,42435305,103.0,SANDALIA
1,AGUACHICA,42435305,103.0,DENIM
2,AGUACHICA,42435305,103.0,SHORT
3,AGUACHICA,42435305,103.0,OTROS
4,AGUACHICA,42435305,103.0,CAMISETA MANGA SISA
0,AGUACHICA,42435359,103.0,CORREA
1,AGUACHICA,42435359,103.0,CONJUNTO CORTO
2,AGUACHICA,42435359,103.0,CUIDADO PERSONAL
0,AGUACHICA,42435391,103.0,PANTALON
1,AGUACHICA,42435391,103.0,DENIM
2,AGUACHICA,42435391,103.0,CONJUNTO LARGO
3,AGUACHICA,42435391,103.0,SHORT
4,AGUACHICA,42435391,103.0,CAMISA MANGA CORTA
0,AGUACHICA,42437742,103.0,DENIM
1,AGUACHICA,42437742,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,42437742,103.0,CAMISA MANGA CORTA
3,AGUACHICA,42437742,103.0,SANDALIA
4,AGUACHICA,42437742,103.0,SHORT
0,AGUACHICA,42437940,103.0,BERMUDA
1,AGUACHICA,42437940,103.0,CORBATA
2,AGUACHICA,42437940,103.0,CAMISA MANGA LARGA
3,AGUACHICA,42437940,103.0,DENIM
4,AGUACHICA,42437940,103.0,BOTAS
0,AGUACHICA,42437962,103.0,ENTERIZO CORTO
1,AGUACHICA,42437962,103.0,VESTIDO MANGA SISA
2,AGUACHICA,42437962,103.0,DENIM
3,AGUACHICA,42437962,103.0,SHORT
0,AGUACHICA,42442583,103.0,CONJUNTO LARGO
1,AGUACHICA,42442583,103.0,TENIS
2,AGUACHICA,42442583,103.0,CUIDADO PERSONAL
3,AGUACHICA,42442583,103.0,CAMISA MANGA LARGA
4,AGUACHICA,42442583,103.0,CAMISETA POLO
0,AGUACHICA,42444923,103.0,CONJUNTO CORTO
1,AGUACHICA,42444923,103.0,BERMUDA
2,AGUACHICA,42444923,103.0,DENIM
3,AGUACHICA,42444923,103.0,TENIS
4,AGUACHICA,42444923,103.0,GAFAS
0,AGUACHICA,42447312,103.0,TENIS
1,AGUACHICA,42447312,103.0,BOTAS
2,AGUACHICA,42447312,103.0,CAMISA MANGA LARGA
3,AGUACHICA,42447312,103.0,MINIFALDA
4,AGUACHICA,42447312,103.0,SHORT
0,AGUACHICA,42447341,103.0,CAMISETA POLO
1,AGUACHICA,42447341,103.0,CORREA
2,AGUACHICA,42447341,103.0,VESTIDO MANGA CORTA
3,AGUACHICA,42447341,103.0,BALETA
4,AGUACHICA,42447341,103.0,CONJUNTO CORTO
0,AGUACHICA,42447645,103.0,CAMISA MANGA LARGA
1,AGUACHICA,42447645,103.0,DENIM
2,AGUACHICA,42447645,103.0,CUIDADO PERSONAL
3,AGUACHICA,42447645,103.0,OVERALL CORTO
4,AGUACHICA,42447645,103.0,BERMUDA
0,AGUACHICA,42447906,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42447906,103.0,CAMISA MANGA CORTA
2,AGUACHICA,42447906,103.0,CAMISETA POLO
3,AGUACHICA,42447906,103.0,PANTALON
4,AGUACHICA,42447906,103.0,DENIM
0,AGUACHICA,42448090,103.0,BERMUDA
1,AGUACHICA,42448090,103.0,BUZO
2,AGUACHICA,42448090,103.0,CAMISA MANGA SISA
3,AGUACHICA,42448090,103.0,VESTIDO MANGA CORTA
4,AGUACHICA,42448090,103.0,BOTAS
0,AGUACHICA,42453515,103.0,SUDADERA
1,AGUACHICA,42453515,103.0,BERMUDA
2,AGUACHICA,42453515,103.0,BODY MANGA CORTA
3,AGUACHICA,42453515,103.0,TENIS
4,AGUACHICA,42453515,103.0,ZAPATOS PRECAMINADOR
0,AGUACHICA,42471390,103.0,BERMUDA
1,AGUACHICA,42471390,103.0,CAMISA MANGA CORTA
2,AGUACHICA,42471390,103.0,TENIS
3,AGUACHICA,42471390,103.0,VESTIDO MANGA SISA
4,AGUACHICA,42471390,103.0,PANTALON
0,AGUACHICA,42474883,103.0,CAMISA MANGA LARGA
1,AGUACHICA,42474883,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,42474883,103.0,OVERALL LARGO
3,AGUACHICA,42474883,103.0,TENIS
4,AGUACHICA,42474883,103.0,VESTIDO MANGA SISA
0,AGUACHICA,42476354,103.0,CAMISETA POLO
1,AGUACHICA,42476354,103.0,TENIS
2,AGUACHICA,42476354,103.0,ZAPATOS PRECAMINADOR
3,AGUACHICA,42476354,103.0,CAMISA MANGA LARGA
4,AGUACHICA,42476354,103.0,CAMISETA MANGA CORTA
0,AGUACHICA,42476776,103.0,OTROS
1,AGUACHICA,42476776,103.0,CAMISETA POLO
2,AGUACHICA,42476776,103.0,OVERALL CORTO
3,AGUACHICA,42476776,103.0,PAÑALERA
4,AGUACHICA,42476776,103.0,DENIM
0,AGUACHICA,42480509,103.0,BALETA
1,AGUACHICA,42480509,103.0,ENTERIZO LARGO
2,AGUACHICA,42480509,103.0,BOTAS
3,AGUACHICA,42480509,103.0,CONJUNTO LARGO
4,AGUACHICA,42480509,103.0,RELOJ
0,AGUACHICA,42482434,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,42482434,103.0,VESTIDO MANGA SISA
2,AGUACHICA,42482434,103.0,DENIM
3,AGUACHICA,42482434,103.0,CAMISETA POLO
4,AGUACHICA,42482434,103.0,ZAPATOS PRECAMINADOR
0,AGUACHICA,42482761,103.0,ENTERIZO LARGO
1,AGUACHICA,42482761,103.0,BERMUDA
2,AGUACHICA,42482761,103.0,CAMISA MANGA LARGA
3,AGUACHICA,42482761,103.0,CAMISETA MANGA CORTA
4,AGUACHICA,42482761,103.0,PANTALON
0,AGUACHICA,42488386,103.0,CAMISETA POLO
1,AGUACHICA,42488386,103.0,CAMISA MANGA CORTA
2,AGUACHICA,42488386,103.0,CAMISA MANGA LARGA
3,AGUACHICA,42488386,103.0,VESTIDO MANGA SISA
4,AGUACHICA,42488386,103.0,TENIS
