,ciudad,cliente,cluster,recomendados
2,TUNJA,40093098,3401.0,CAMISETA MANGA LARGA
3,TUNJA,40093098,3401.0,VESTIDO MANGA CORTA
0,TUNJA,40093136,3401.0,VESTIDO MANGA CORTA
1,TUNJA,40093136,3401.0,SET
2,TUNJA,40093136,3401.0,BODY MANGA CORTA
3,TUNJA,40093136,3401.0,BOLSITA
4,TUNJA,40093136,3401.0,VESTIDO MANGA LARGA
0,TUNJA,40093163,3401.0,PANTALON
1,TUNJA,40093163,3401.0,TENIS
2,TUNJA,40093163,3401.0,CAMISETA MANGA CORTA
3,TUNJA,40093163,3401.0,CAMISA MANGA CORTA
4,TUNJA,40093163,3401.0,CHAQUETA
0,TUNJA,40093179,3401.0,CAMISA MANGA LARGA
1,TUNJA,40093179,3401.0,CUIDADO PERSONAL
2,TUNJA,40093179,3401.0,CAMISETA POLO
3,TUNJA,40093179,3401.0,LEGGINGS
4,TUNJA,40093179,3401.0,BODY MANGA LARGA
0,TUNJA,40093186,3401.0,CAMISA MANGA CORTA
1,TUNJA,40093186,3401.0,OVERALL CORTO
2,TUNJA,40093186,3401.0,BOTAS
0,TUNJA,40093194,3401.0,PIJAMA ENTERIZO
1,TUNJA,40093194,3401.0,PANTALON
2,TUNJA,40093194,3401.0,CAMISA MANGA LARGA
3,TUNJA,40093194,3401.0,CAMISETA MANGA LARGA
0,TUNJA,40093294,3401.0,BUZO
1,TUNJA,40093294,3401.0,CONJUNTO LARGO
2,TUNJA,40093294,3401.0,SUDADERA
3,TUNJA,40093294,3401.0,CAMISETA MANGA CORTA
4,TUNJA,40093294,3401.0,CAMISETA POLO
0,TUNJA,40093461,3401.0,CAMISA MANGA LARGA
1,TUNJA,40093461,3401.0,CAMISETA POLO
2,TUNJA,40093461,3401.0,SUDADERA
3,TUNJA,40093461,3401.0,CAMISA MANGA CORTA
4,TUNJA,40093461,3401.0,CAMISETA MANGA LARGA
0,TUNJA,40093502,3401.0,BUZO
1,TUNJA,40093502,3401.0,CHAQUETA
2,TUNJA,40093502,3401.0,TENIS
3,TUNJA,40093502,3401.0,CHALECO
4,TUNJA,40093502,3401.0,PANTALON
0,TUNJA,40093523,3401.0,CAMISA MANGA CORTA
1,TUNJA,40093523,3401.0,OVERALL LARGO
2,TUNJA,40093523,3401.0,ZAPATOS PRECAMINADOR
3,TUNJA,40093523,3401.0,KIMONO
4,TUNJA,40093523,3401.0,LEGGINGS
0,TUNJA,40093698,3401.0,CAMISETA MANGA LARGA
1,TUNJA,40093698,3401.0,OTROS
2,TUNJA,40093698,3401.0,CAMISETA POLO
3,TUNJA,40093698,3401.0,BOTAS
4,TUNJA,40093698,3401.0,CAMISETA MANGA SISA
0,TUNJA,40095585,3401.0,CACHUCHA
1,TUNJA,40095585,3401.0,TENIS
2,TUNJA,40095585,3401.0,BERMUDA
3,TUNJA,40095585,3401.0,CONJUNTO LARGO
4,TUNJA,40095585,3401.0,PIJAMA ML-PL
0,TUNJA,40101261,3401.0,DENIM
1,TUNJA,40101261,3401.0,PANTALON
2,TUNJA,40101261,3401.0,CAMISETA MANGA CORTA
3,TUNJA,40101261,3401.0,CHAQUETA
4,TUNJA,40101261,3401.0,CUIDADO PERSONAL
0,TUNJA,40101266,3401.0,BUZO
1,TUNJA,40101266,3401.0,CHAQUETA
2,TUNJA,40101266,3401.0,CONJUNTO LARGO
3,TUNJA,40101266,3401.0,DENIM
4,TUNJA,40101266,3401.0,CAMISA MANGA LARGA
36,TUNJA,40108120,3401.0,CAMISETA MANGA CORTA
61,TUNJA,40108120,3401.0,DENIM
138,TUNJA,40108120,3401.0,TENIS
98,TUNJA,40108120,3401.0,PANTALON
31,TUNJA,40108120,3401.0,CAMISA MANGA LARGA
0,TUNJA,40108443,3401.0,CAMISETA POLO
1,TUNJA,40108443,3401.0,CORREA
2,TUNJA,40108443,3401.0,CAMISETA MANGA LARGA
0,TUNJA,40130396,3401.0,CAMISETA MANGA CORTA
1,TUNJA,40130396,3401.0,CAMISA MANGA LARGA
0,TUNJA,40130480,3401.0,CAMISETA MANGA CORTA
1,TUNJA,40130480,3401.0,OTROS
2,TUNJA,40130480,3401.0,BUZO
3,TUNJA,40130480,3401.0,CAÑA LARGA
4,TUNJA,40130480,3401.0,TENIS
0,TUNJA,40130649,3401.0,BAMBA
1,TUNJA,40130649,3401.0,BODY MANGA CORTA
2,TUNJA,40130649,3401.0,BODY MANGA SISA
3,TUNJA,40130649,3401.0,BOLSO
4,TUNJA,40130649,3401.0,COBIJA SENCILLA
0,TUNJA,40130716,3401.0,BUZO
1,TUNJA,40130716,3401.0,SUDADERA
2,TUNJA,40130716,3401.0,CAMISETA MANGA LARGA
3,TUNJA,40130716,3401.0,TANKINI
4,TUNJA,40130716,3401.0,RELOJ
0,TUNJA,40130819,3401.0,CAMISA MANGA LARGA
1,TUNJA,40130819,3401.0,CAMISETA MANGA CORTA
2,TUNJA,40130819,3401.0,OVERALL LARGO
3,TUNJA,40130819,3401.0,PANTALONETA
4,TUNJA,40130819,3401.0,SUDADERA
36,TUNJA,40130936,3401.0,CAMISETA MANGA CORTA
61,TUNJA,40130936,3401.0,DENIM
138,TUNJA,40130936,3401.0,TENIS
98,TUNJA,40130936,3401.0,PANTALON
31,TUNJA,40130936,3401.0,CAMISA MANGA LARGA
0,TUNJA,40130937,3401.0,PANTALON
1,TUNJA,40130937,3401.0,OVERALL LARGO
2,TUNJA,40130937,3401.0,JUGUETE
3,TUNJA,40130937,3401.0,ZAPATO
4,TUNJA,40130937,3401.0,CAMISETA MANGA CORTA
0,TUNJA,40130999,3401.0,CAMISA MANGA CORTA
1,TUNJA,40130999,3401.0,TENIS
2,TUNJA,40130999,3401.0,DENIM
3,TUNJA,40130999,3401.0,PANTALON
4,TUNJA,40130999,3401.0,CAMISETA POLO
0,TUNJA,40131048,3401.0,BUZO
1,TUNJA,40131048,3401.0,TENIS
2,TUNJA,40131048,3401.0,CUIDADO PERSONAL
3,TUNJA,40131048,3401.0,CAMISETA MANGA SISA
4,TUNJA,40131048,3401.0,CAMISA MANGA LARGA
0,TUNJA,40131049,3401.0,DENIM
1,TUNJA,40131049,3401.0,CAMISA MANGA CORTA
2,TUNJA,40131049,3401.0,CAMISETA MANGA LARGA
3,TUNJA,40131049,3401.0,OVERALL LARGO
4,TUNJA,40131049,3401.0,VESTIDO MANGA SISA
0,TUNJA,40131084,3401.0,CONJUNTO LARGO
1,TUNJA,40131084,3401.0,TENIS
2,TUNJA,40131084,3401.0,OVERALL CORTO
3,TUNJA,40131084,3401.0,TOP CORTO
4,TUNJA,40131084,3401.0,CONJUNTO CORTO
0,TUNJA,40131205,3401.0,CUIDADO PERSONAL
1,TUNJA,40131205,3401.0,TENIS
2,TUNJA,40131205,3401.0,CAMISETA MANGA LARGA
3,TUNJA,40131205,3401.0,BUZO
4,TUNJA,40131205,3401.0,CAMISETA MANGA CORTA
0,TUNJA,40131232,3401.0,CAMISETA MANGA CORTA
1,TUNJA,40131232,3401.0,PANTALON
2,TUNJA,40131232,3401.0,TENIS
3,TUNJA,40131232,3401.0,CAMISETA MANGA LARGA
4,TUNJA,40131232,3401.0,CHAQUETA
0,TUNJA,40131282,3401.0,CAMISA MANGA LARGA
1,TUNJA,40131282,3401.0,TENIS
2,TUNJA,40131282,3401.0,PANTALON
3,TUNJA,40131282,3401.0,BUZO
4,TUNJA,40131282,3401.0,CAMISETA MANGA LARGA
0,TUNJA,40131358,3401.0,BOLSITA
1,TUNJA,40131358,3401.0,MEDIA ANTALON
2,TUNJA,40131358,3401.0,PANTALON
3,TUNJA,40131358,3401.0,PANTY RETRO
4,TUNJA,40131358,3401.0,SUDADERA
0,TUNJA,40131492,3401.0,SUDADERA
1,TUNJA,40131492,3401.0,DENIM
2,TUNJA,40131492,3401.0,CAMISA MANGA LARGA
3,TUNJA,40131492,3401.0,PANTALON
4,TUNJA,40131492,3401.0,BERMUDA
0,TUNJA,40131530,3401.0,OVERALL LARGO
1,TUNJA,40131530,3401.0,ZAPATOS PRECAMINADOR
2,TUNJA,40131530,3401.0,BOTAS
3,TUNJA,40131530,3401.0,KIMONO
4,TUNJA,40131530,3401.0,PIJAMA ENTERIZO
0,TUNJA,40131567,3401.0,CAMISETA MANGA LARGA
1,TUNJA,40131567,3401.0,BOTAS
2,TUNJA,40131567,3401.0,CUIDADO PERSONAL
3,TUNJA,40131567,3401.0,BIKINI
4,TUNJA,40131567,3401.0,CONJUNTO CORTO
0,TUNJA,40131689,3401.0,BODY MANGA CORTA
1,TUNJA,40131689,3401.0,CAMISETA POLO
2,TUNJA,40131689,3401.0,CHAQUETA
3,TUNJA,40131689,3401.0,CUIDADO PERSONAL
4,TUNJA,40131689,3401.0,DENIM
0,TUNJA,40131781,3401.0,BUZO
1,TUNJA,40131781,3401.0,DENIM
2,TUNJA,40131781,3401.0,CAMISA MANGA CORTA
3,TUNJA,40131781,3401.0,CAMISA MANGA LARGA
4,TUNJA,40131781,3401.0,CHAQUETA
0,TUNJA,40131792,3401.0,CAMISA MANGA LARGA
1,TUNJA,40131792,3401.0,CAMISETA POLO
2,TUNJA,40131792,3401.0,CAMISETA MANGA LARGA
3,TUNJA,40131792,3401.0,CAMISETA MANGA CORTA
4,TUNJA,40131792,3401.0,SUDADERA
0,TUNJA,40131811,3401.0,CAMISETA MANGA CORTA
1,TUNJA,40131811,3401.0,CAMISA MANGA LARGA
2,TUNJA,40131811,3401.0,CUIDADO PERSONAL
3,TUNJA,40131811,3401.0,CONJUNTO LARGO
4,TUNJA,40131811,3401.0,VESTIDO MANGA SISA
0,TUNJA,40132344,3401.0,LEGGINGS
1,TUNJA,40132344,3401.0,CAMISETA MANGA CORTA
2,TUNJA,40132344,3401.0,BUZO
3,TUNJA,40132344,3401.0,CHAQUETA
0,TUNJA,40135544,3401.0,BODY MANGA CORTA
1,TUNJA,40135544,3401.0,BUZO
2,TUNJA,40135544,3401.0,CAMISETA MANGA LARGA
3,TUNJA,40135544,3401.0,JUGUETE
4,TUNJA,40135544,3401.0,CAMISA MANGA CORTA
0,TUNJA,40144778,3401.0,CAMISA MANGA LARGA
1,TUNJA,40144778,3401.0,CAMISA MANGA CORTA
2,TUNJA,40144778,3401.0,BOXER
3,TUNJA,40144778,3401.0,SUDADERA
4,TUNJA,40144778,3401.0,BUZO
0,TUNJA,40144801,3401.0,DENIM
1,TUNJA,40144801,3401.0,CAMISA MANGA CORTA
2,TUNJA,40144801,3401.0,MINIFALDA
3,TUNJA,40144801,3401.0,TENIS
4,TUNJA,40144801,3401.0,SUDADERA
0,TUNJA,40144828,3401.0,CAMISETA MANGA CORTA
1,TUNJA,40144828,3401.0,SUDADERA
2,TUNJA,40144828,3401.0,CAMISETA POLO
3,TUNJA,40144828,3401.0,CAMISA MANGA LARGA
4,TUNJA,40144828,3401.0,ZAPATO
0,TUNJA,40144862,3401.0,BUZO
1,TUNJA,40144862,3401.0,ZAPATO
2,TUNJA,40144862,3401.0,PANTALON
3,TUNJA,40144862,3401.0,CAMISETA MANGA LARGA
4,TUNJA,40144862,3401.0,OVERALL LARGO
0,TUNJA,40144869,3401.0,CHAQUETA
1,TUNJA,40144869,3401.0,CUIDADO PERSONAL
2,TUNJA,40144869,3401.0,CAÑA LARGA
3,TUNJA,40144869,3401.0,DENIM
4,TUNJA,40144869,3401.0,CONJUNTO LARGO
0,TUNJA,40144927,3401.0,TENIS
1,TUNJA,40144927,3401.0,CAMISA MANGA LARGA
2,TUNJA,40144927,3401.0,CUIDADO PERSONAL
3,TUNJA,40144927,3401.0,BUZO
4,TUNJA,40144927,3401.0,CAMISA MANGA CORTA
0,TUNJA,40144928,3401.0,BUZO
1,TUNJA,40144928,3401.0,CUIDADO PERSONAL
2,TUNJA,40144928,3401.0,DENIM
3,TUNJA,40144928,3401.0,PANTALON
4,TUNJA,40144928,3401.0,CHAQUETA
0,TUNJA,40145033,3401.0,CHAQUETA
1,TUNJA,40145033,3401.0,BUZO
2,TUNJA,40145033,3401.0,CAMISETA MANGA CORTA
3,TUNJA,40145033,3401.0,GABAN
4,TUNJA,40145033,3401.0,PANTALON
36,TUNJA,40145040,3401.0,CAMISETA MANGA CORTA
61,TUNJA,40145040,3401.0,DENIM
138,TUNJA,40145040,3401.0,TENIS
98,TUNJA,40145040,3401.0,PANTALON
31,TUNJA,40145040,3401.0,CAMISA MANGA LARGA
0,TUNJA,40145044,3401.0,PANTALON
1,TUNJA,40145044,3401.0,TENIS
2,TUNJA,40145044,3401.0,CHAQUETA
3,TUNJA,40145044,3401.0,CAMISA MANGA LARGA
4,TUNJA,40145044,3401.0,CUIDADO PERSONAL
0,TUNJA,40145087,3401.0,CAMISA MANGA CORTA
1,TUNJA,40145087,3401.0,CAMISETA POLO
2,TUNJA,40145087,3401.0,OTROS
3,TUNJA,40145087,3401.0,OVERALL LARGO
4,TUNJA,40145087,3401.0,BODY MANGA CORTA
36,TUNJA,40145092,3401.0,CAMISETA MANGA CORTA
61,TUNJA,40145092,3401.0,DENIM
138,TUNJA,40145092,3401.0,TENIS
98,TUNJA,40145092,3401.0,PANTALON
31,TUNJA,40145092,3401.0,CAMISA MANGA LARGA
0,TUNJA,40145101,3401.0,CAMISETA MANGA CORTA
1,TUNJA,40145101,3401.0,CONJUNTO CORTO
2,TUNJA,40145101,3401.0,TENIS
3,TUNJA,40145101,3401.0,CHAQUETA
4,TUNJA,40145101,3401.0,DENIM
0,TUNJA,40145114,3401.0,PANTALONETA
1,TUNJA,40145114,3401.0,CUIDADO PERSONAL
2,TUNJA,40145114,3401.0,CAMISETA POLO
3,TUNJA,40145114,3401.0,SUDADERA
4,TUNJA,40145114,3401.0,PANTALON
36,TUNJA,40145157,3401.0,CAMISETA MANGA CORTA
61,TUNJA,40145157,3401.0,DENIM
138,TUNJA,40145157,3401.0,TENIS
98,TUNJA,40145157,3401.0,PANTALON
31,TUNJA,40145157,3401.0,CAMISA MANGA LARGA
0,TUNJA,40145233,3401.0,CAMISA MANGA LARGA
1,TUNJA,40145233,3401.0,CAMISETA MANGA CORTA
2,TUNJA,40145233,3401.0,PANTALON
3,TUNJA,40145233,3401.0,CAMISETA MANGA LARGA
4,TUNJA,40145233,3401.0,BOTAS
0,TUNJA,40145314,3401.0,CAMISETA POLO
1,TUNJA,40145314,3401.0,TENIS
2,TUNJA,40145314,3401.0,DENIM
3,TUNJA,40145314,3401.0,OTROS
4,TUNJA,40145314,3401.0,CAMISA MANGA LARGA
0,TUNJA,40145433,3401.0,BOXER
1,TUNJA,40145433,3401.0,CAMISETA MANGA LARGA
2,TUNJA,40145433,3401.0,SUDADERA
3,TUNJA,40145433,3401.0,CUIDADO PERSONAL
4,TUNJA,40145433,3401.0,CAMISA MANGA LARGA
0,TUNJA,40145915,3401.0,PANTALON
1,TUNJA,40145915,3401.0,TENIS
2,TUNJA,40145915,3401.0,CHAQUETA
3,TUNJA,40145915,3401.0,CAMISA MANGA LARGA
4,TUNJA,40145915,3401.0,CUIDADO PERSONAL
0,TUNJA,40145963,3401.0,DENIM
1,TUNJA,40145963,3401.0,CAMISA MANGA LARGA
2,TUNJA,40145963,3401.0,CAMISA MANGA CORTA
3,TUNJA,40145963,3401.0,CHAQUETA
4,TUNJA,40145963,3401.0,TENIS
0,TUNJA,40151521,3401.0,SHORT
1,TUNJA,40151521,3401.0,BUZO
2,TUNJA,40151521,3401.0,CAMISA MANGA LARGA
3,TUNJA,40151521,3401.0,CAMISETA MANGA LARGA
4,TUNJA,40151521,3401.0,BOTAS
0,TUNJA,40154007,3401.0,CHAQUETA
1,TUNJA,40154007,3401.0,BUZO
0,TUNJA,40158042,3401.0,CAMISETA MANGA CORTA
1,TUNJA,40158042,3401.0,CAMISA MANGA LARGA
0,TUNJA,40161306,3401.0,CAMISA MANGA CORTA
1,TUNJA,40161306,3401.0,CAMISETA MANGA CORTA
2,TUNJA,40161306,3401.0,PANTALONETA
3,TUNJA,40161306,3401.0,CAMISA MANGA LARGA
4,TUNJA,40161306,3401.0,CHAQUETA
36,TUNJA,40164346,3401.0,CAMISETA MANGA CORTA
61,TUNJA,40164346,3401.0,DENIM
138,TUNJA,40164346,3401.0,TENIS
98,TUNJA,40164346,3401.0,PANTALON
31,TUNJA,40164346,3401.0,CAMISA MANGA LARGA
0,TUNJA,40166418,3401.0,CAMISETA MANGA CORTA
1,TUNJA,40166418,3401.0,SHORT
2,TUNJA,40166418,3401.0,BUZO
3,TUNJA,40166418,3401.0,CAMISA MANGA LARGA
4,TUNJA,40166418,3401.0,CAMISETA MANGA LARGA
0,TUNJA,40168946,3401.0,CAMISETA POLO
1,TUNJA,40168946,3401.0,CAMISA MANGA LARGA
2,TUNJA,40168946,3401.0,CUIDADO PERSONAL
3,TUNJA,40168946,3401.0,SUDADERA
4,TUNJA,40168946,3401.0,CAMISETA MANGA CORTA
0,TUNJA,40169798,3401.0,CAMISA MANGA LARGA
1,TUNJA,40169798,3401.0,DENIM
2,TUNJA,40169798,3401.0,BUZO
3,TUNJA,40169798,3401.0,PANTALON
4,TUNJA,40169798,3401.0,SUDADERA
0,TUNJA,40174531,3401.0,CAMISETA MANGA CORTA
1,TUNJA,40174531,3401.0,PANTALON
2,TUNJA,40174531,3401.0,OVERALL CORTO
3,TUNJA,40174531,3401.0,CHAQUETA
0,TUNJA,40196699,3401.0,CAMISA MANGA LARGA
1,TUNJA,40196699,3401.0,CUIDADO PERSONAL
2,TUNJA,40196699,3401.0,DENIM
3,TUNJA,40196699,3401.0,VESTIDO MANGA SISA
4,TUNJA,40196699,3401.0,TENIS
0,TUNJA,40196787,3401.0,CUIDADO PERSONAL
1,TUNJA,40196787,3401.0,CONJUNTO CORTO
2,TUNJA,40196787,3401.0,ANTIBACTERIAL
3,TUNJA,40196787,3401.0,TENIS
4,TUNJA,40196787,3401.0,BODY MANGA CORTA
0,TUNJA,40196897,3401.0,CAMISA MANGA CORTA
1,TUNJA,40196897,3401.0,CHAQUETA
2,TUNJA,40196897,3401.0,DENIM
3,TUNJA,40196897,3401.0,OVERALL LARGO
4,TUNJA,40196897,3401.0,TENIS
36,TUNJA,40196921,3401.0,CAMISETA MANGA CORTA
61,TUNJA,40196921,3401.0,DENIM
138,TUNJA,40196921,3401.0,TENIS
98,TUNJA,40196921,3401.0,PANTALON
31,TUNJA,40196921,3401.0,CAMISA MANGA LARGA
0,TUNJA,40197081,3401.0,CORBATA
1,TUNJA,40197081,3401.0,BUZO
2,TUNJA,40197081,3401.0,CAMISETA MANGA CORTA
3,TUNJA,40197081,3401.0,CHAQUETA
4,TUNJA,40197081,3401.0,OVERALL LARGO
0,TUNJA,40197096,3401.0,CAMISA MANGA LARGA
1,TUNJA,40197096,3401.0,BUZO
2,TUNJA,40197096,3401.0,CAMISETA MANGA CORTA
3,TUNJA,40197096,3401.0,CHAQUETA
4,TUNJA,40197096,3401.0,COBIJA SENCILLA
0,TUNJA,40197151,3401.0,CAMISETA MANGA LARGA
1,TUNJA,40197151,3401.0,SUDADERA
2,TUNJA,40197151,3401.0,PANTALON
3,TUNJA,40197151,3401.0,CAMISETA MANGA CORTA
4,TUNJA,40197151,3401.0,DENIM
0,TUNJA,40197242,3401.0,CUIDADO PERSONAL
1,TUNJA,40197242,3401.0,CHAQUETA
2,TUNJA,40197242,3401.0,BOTAS
3,TUNJA,40197242,3401.0,PANTALON
4,TUNJA,40197242,3401.0,CAMISETA MANGA CORTA
0,TUNJA,40197414,3401.0,PANTALON
1,TUNJA,40197414,3401.0,CAMISETA MANGA CORTA
2,TUNJA,40197414,3401.0,PIJAMA ENTERIZO
3,TUNJA,40197414,3401.0,SUDADERA
4,TUNJA,40197414,3401.0,OVERALL LARGO
0,TUNJA,40197455,3401.0,CHAQUETA
1,TUNJA,40197455,3401.0,CUIDADO PERSONAL
2,TUNJA,40197455,3401.0,DENIM
3,TUNJA,40197455,3401.0,CAMISETA MANGA CORTA
4,TUNJA,40197455,3401.0,CAMISA MANGA LARGA
0,TUNJA,40197574,3401.0,BOTAS
1,TUNJA,40197574,3401.0,CUIDADO PERSONAL
2,TUNJA,40197574,3401.0,CAMISETA MANGA CORTA
3,TUNJA,40197574,3401.0,TENIS
4,TUNJA,40197574,3401.0,SHORT
0,TUNJA,40197579,3401.0,CHAQUETA
1,TUNJA,40197579,3401.0,DENIM
2,TUNJA,40197579,3401.0,TENIS
3,TUNJA,40197579,3401.0,PANTALON
0,TUNJA,40197654,3401.0,CAMISETA MANGA CORTA
1,TUNJA,40197654,3401.0,OVERALL CORTO
2,TUNJA,40197654,3401.0,PANTALON
3,TUNJA,40197654,3401.0,SUDADERA
4,TUNJA,40197654,3401.0,CAMISETA POLO
0,TUNJA,40197786,3401.0,CUIDADO PERSONAL
1,TUNJA,40197786,3401.0,OVERALL CORTO
2,TUNJA,40197786,3401.0,PANTALON
3,TUNJA,40197786,3401.0,CAMISETA MANGA CORTA
4,TUNJA,40197786,3401.0,CAMISETA MANGA LARGA
0,TUNJA,40197988,3401.0,CAMISA MANGA LARGA
1,TUNJA,40197988,3401.0,CAMISETA MANGA CORTA
2,TUNJA,40197988,3401.0,PANTALON
3,TUNJA,40197988,3401.0,CAMISETA MANGA LARGA
4,TUNJA,40197988,3401.0,BOTAS
36,TUNJA,40198022,3401.0,CAMISETA MANGA CORTA
61,TUNJA,40198022,3401.0,DENIM
138,TUNJA,40198022,3401.0,TENIS
98,TUNJA,40198022,3401.0,PANTALON
31,TUNJA,40198022,3401.0,CAMISA MANGA LARGA
0,TUNJA,40198034,3401.0,CAMISETA MANGA CORTA
0,TUNJA,40198065,3401.0,PANTALONETA
1,TUNJA,40198065,3401.0,CUIDADO PERSONAL
2,TUNJA,40198065,3401.0,CAMISETA POLO
3,TUNJA,40198065,3401.0,SUDADERA
4,TUNJA,40198065,3401.0,PANTALON
36,TUNJA,40198120,3401.0,CAMISETA MANGA CORTA
61,TUNJA,40198120,3401.0,DENIM
138,TUNJA,40198120,3401.0,TENIS
98,TUNJA,40198120,3401.0,PANTALON
31,TUNJA,40198120,3401.0,CAMISA MANGA LARGA
0,TUNJA,40198134,3401.0,CHAQUETA
1,TUNJA,40198134,3401.0,SET
2,TUNJA,40198134,3401.0,CAMISA MANGA CORTA
3,TUNJA,40198134,3401.0,CONJUNTO LARGO
0,TUNJA,40198158,3401.0,CHAQUETA
0,TUNJA,40198316,3401.0,LEGGINGS
1,TUNJA,40198316,3401.0,BOXER
2,TUNJA,40198316,3401.0,BUZO
3,TUNJA,40198316,3401.0,CAMISETA MANGA LARGA
4,TUNJA,40198316,3401.0,CAMISETA POLO
0,TUNJA,40198321,3401.0,PANTALON
1,TUNJA,40198321,3401.0,DENIM
2,TUNJA,40198321,3401.0,CAÑA LARGA
3,TUNJA,40198321,3401.0,CONJUNTO LARGO
4,TUNJA,40198321,3401.0,CAMISETA MANGA LARGA
0,TUNJA,40198343,3401.0,CAMISA MANGA CORTA
1,TUNJA,40198343,3401.0,DENIM
2,TUNJA,40198343,3401.0,CUIDADO PERSONAL
3,TUNJA,40198343,3401.0,MEDIA ANTALON
4,TUNJA,40198343,3401.0,BOXER
0,TUNJA,40198743,3401.0,SUDADERA
1,TUNJA,40198743,3401.0,CAMISA MANGA LARGA
2,TUNJA,40198743,3401.0,CAMISETA MANGA LARGA
3,TUNJA,40198743,3401.0,BOTAS
4,TUNJA,40198743,3401.0,DENIM
0,TUNJA,40203822,3401.0,BUZO
1,TUNJA,40203822,3401.0,CAMISA MANGA LARGA
2,TUNJA,40203822,3401.0,SUDADERA
3,TUNJA,40203822,3401.0,CAMISETA POLO
4,TUNJA,40203822,3401.0,CAMISETA MANGA LARGA
0,TUNJA,40210069,3401.0,CAMISETA MANGA CORTA
1,TUNJA,40210069,3401.0,CAMISETA POLO
2,TUNJA,40210069,3401.0,CHAQUETA
3,TUNJA,40210069,3401.0,CAMISA MANGA CORTA
4,TUNJA,40210069,3401.0,PANTALON
0,TUNJA,40215005,3401.0,CHAQUETA
1,TUNJA,40215005,3401.0,OVERALL LARGO
2,TUNJA,40215005,3401.0,BERMUDA
3,TUNJA,40215005,3401.0,CONJUNTO LARGO
4,TUNJA,40215005,3401.0,PIJAMA ML-PL
0,TUNJA,40216262,3401.0,CHAQUETA
1,TUNJA,40216262,3401.0,LEGGINGS
2,TUNJA,40216262,3401.0,CUIDADO PERSONAL
3,TUNJA,40216262,3401.0,CAMISA MANGA CORTA
4,TUNJA,40216262,3401.0,CAMISETA MANGA LARGA
36,TUNJA,40216872,3401.0,CAMISETA MANGA CORTA
61,TUNJA,40216872,3401.0,DENIM
138,TUNJA,40216872,3401.0,TENIS
98,TUNJA,40216872,3401.0,PANTALON
31,TUNJA,40216872,3401.0,CAMISA MANGA LARGA
0,TUNJA,40218411,3401.0,OTROS
1,TUNJA,40218411,3401.0,CUIDADO PERSONAL
2,TUNJA,40218411,3401.0,CHAQUETA
3,TUNJA,40218411,3401.0,DENIM
4,TUNJA,40218411,3401.0,PIJAMA ML-PL
0,TUNJA,40218561,3401.0,CAMISA MANGA LARGA
1,TUNJA,40218561,3401.0,CAMISETA MANGA CORTA
2,TUNJA,40218561,3401.0,PANTALON
3,TUNJA,40218561,3401.0,CAMISETA MANGA LARGA
4,TUNJA,40218561,3401.0,BOTAS
0,TUNJA,40222316,3401.0,DENIM
1,TUNJA,40222316,3401.0,CAMISETA MANGA CORTA
2,TUNJA,40222316,3401.0,CAMISA MANGA LARGA
3,TUNJA,40222316,3401.0,CHAQUETA
4,TUNJA,40222316,3401.0,SUDADERA
0,TUNJA,40230409,3401.0,BERMUDA
1,TUNJA,40230409,3401.0,CAMISETA MANGA CORTA
2,TUNJA,40230409,3401.0,CHAQUETA
3,TUNJA,40230409,3401.0,SUDADERA
0,TUNJA,40232466,3401.0,DENIM
1,TUNJA,40232466,3401.0,BOXER
2,TUNJA,40232466,3401.0,CAMISETA MANGA CORTA
3,TUNJA,40232466,3401.0,CHAQUETA
4,TUNJA,40232466,3401.0,ZAPATOS COSIDOS
0,TUNJA,40232779,3401.0,CAMISETA MANGA LARGA
1,TUNJA,40232779,3401.0,CHAQUETA
2,TUNJA,40232779,3401.0,VESTIDO MANGA LARGA
3,TUNJA,40232779,3401.0,ZAPATOS COSIDOS
4,TUNJA,40232779,3401.0,BOXER
0,TUNJA,40232830,3401.0,BOTAS
1,TUNJA,40232830,3401.0,BUZO
2,TUNJA,40232830,3401.0,CHAQUETA
3,TUNJA,40232830,3401.0,GORRO
4,TUNJA,40232830,3401.0,DENIM
0,TUNJA,40234166,3401.0,PANTALON
1,TUNJA,40234166,3401.0,CAMISA MANGA CORTA
2,TUNJA,40234166,3401.0,CONJUNTO LARGO
3,TUNJA,40234166,3401.0,BUZO
4,TUNJA,40234166,3401.0,CHALECO
0,TUNJA,40234328,3401.0,DENIM
1,TUNJA,40234328,3401.0,CAMISA MANGA LARGA
2,TUNJA,40234328,3401.0,CAMISETA MANGA LARGA
3,TUNJA,40234328,3401.0,BOXER
4,TUNJA,40234328,3401.0,CHAQUETA
0,TUNJA,40234494,3401.0,PANTALON
1,TUNJA,40234494,3401.0,CAMISA MANGA CORTA
2,TUNJA,40234494,3401.0,CONJUNTO LARGO
3,TUNJA,40234494,3401.0,BUZO
4,TUNJA,40234494,3401.0,CHALECO
0,TUNJA,40234536,3401.0,DENIM
1,TUNJA,40234536,3401.0,CAMISA MANGA CORTA
2,TUNJA,40234536,3401.0,MINIFALDA
3,TUNJA,40234536,3401.0,TENIS
4,TUNJA,40234536,3401.0,SUDADERA
0,TUNJA,40234553,3401.0,CHAQUETA
1,TUNJA,40234553,3401.0,SUDADERA
2,TUNJA,40234553,3401.0,CAMISETA MANGA LARGA
3,TUNJA,40234553,3401.0,SHORT
4,TUNJA,40234553,3401.0,TENIS
